company,job,summary
Krüt Consultoria,Analista De Gestão De Vendas," Conhecimento/Interesse em Big Data, análise de informações, análises financeiras e tecnologias. Análises econômico – financeiras, análises de viabilidade e..."
McKinsey & Company,Manufacturing Consultant," Experience and passion for application of advanced manufacturing technology, including digital and big data (e.g., Smart Factory, IoT, Industry 4.0 automation..."
Hewlett Packard Enterprise,Inside Sales, Foundational knowledge in a Customer Relationahip Management system or Saleforce system which allows businesses to manage business relationships and the data...
Amazon.com,Partner Development Representative - Portuguese/ English Speaker," Utilize CRM systems, data warehousing and other analytic tools to establish detailed metrics. We are building a business that has the potential to be at least..."
Connekt,Engenheiro de Dados - Banco Itaú," Ter graduação completa, pós-graduação em Big Data ou Analytics é um diferencial que gostamos bastante; O que o Itaú Unibanco busca são profissionais apaixonados..."
Atos,SENIOR BUSINESS ANALYST (OCM)," Serving a global client base, the Group provides Consulting &amp; Systems Integration services, Managed Services &amp; BPO, Cloud operations, Big Data &amp; Cyber-security..."
99 TAXIS,Customer Experience Safety Coordinator SÃO PAULOUAU! - UNIDADE DE ATENDIMENTO AOS USUÁRIOSFULL-TIME L3," Fluence in English is a big plus; Data driven thinking process to map all potential opportunitys; In the street, at work, by Taxi or Pop, as a driver or..."
InnerWorkings,Sourcing Specialist," Maintain accurate price quotation data for all projects/vendors quoted. We dream big, so our clients can dream bigger...."
amdocs,Java or C++ Software Developer @ SC," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Ventura Tec,Android App Engineer," You will join a Global Company and assist them to deliver a Pioneer Automotive Technology, getting involved with Topics like IoT, Digitalization and Big Data...."
Amazon.com,Sr. BD Mgr - New Technologies," Create actionable steps to achievement of big, ambiguous ideas. Help mold the future of cloud-based content/services...."
REACHR,ANALISTA FUNCIONAL," Big Data (Ferramenta de Ingestão, Armazenamento, Processamento e automação). Levantamento, analise e detalhamento de requisitos...."
Afiniti,Technical Project Manager, Any experience of managing &amp; delivering Artificial Intelligence or Big Data Analytics projects would be beneficial. Who are we?...
Criteo,Account Strategist Mid-Market Brazil, Ability to analyze big set of data and convert the results into improvement opportunities; Join us and be part of something big....
Amazon.com,Application Analyst," Our ideal candidate thrives in a fast-paced environment, relishes working with big data, enjoys the challenge of highly complex business contexts that are..."
Expedia,Lodging Content Associate, Be Data Driven and Business Judgement Led. Work efficiently towards daily targets and team metrics (due dates);...
Amazon.com,Sr Finance Analyst - Planning and Reporting, They employ every facet of data and communication to ensure our partners and our leaders have the most up to date and reliable information to help them make the...
-,Analista de Ambientes," Analista de Ambientes - Atuação com gestão de ambientes, cloud, power center (big data management / bdm)...."
Bloomberg,Senior LatAM Accounting Analyst - Sao Paulo," Our ever-expanding array of technology, data, news, and media services fosters innovation and empowers clients - and offers nearly limitless opportunities for..."
Netflix,"International Originals Creative Producer, Brazil"," Ability to create clear, effective briefs grounded in data and insights. Write a creative strategy based on data and insights from partner teams...."
amdocs,BSS System Analyst (MEC ordering implementer) @ São Carlos," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
TransPerfect,Project Assistant, Printing files for big jobs. Assist Project Managers with certain aspects of the life-cycle of all language/translation projects (place and set up jobs;...
Ventura Tec,Mechanical Engineer," You will join a Global Company and assist them to deliver a Pioneer Automotive Technology, getting involved with Topics like IoT, Digitalization and Big Data...."
-,Analista Java / Big Data – Sênior, Conhecimentos em tecnologias Big Data. Analista Java / Big Data – Sênior. Detalhes do trabalho....
Micro Focus,Presls Tech Cons IV HP SW," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. Links company solutions with data business center needs to..."
amdocs,Accounting Analyst," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
HPROJEKT,Cientista de Dados Sênior, Venha desenvolver e aplicar o estado da arte em big data analytics para gerar actionable insights. Conhecimento de princípios de computação paralela e...
Glovo,User Acquisition Specialist, Work hard and dream big. Be able to convert data into insights and ultimately successful action plans. Small optimization in our cost has a big impact on our...
Micro Focus,Territory Sales Specialist," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
DELL,Enterprise Architect - Great Plains," Data Modeling, Analysis &amp; Administration (big data, NoSQL, relational database, ETL, event-driven). Process &amp; Data Mapping, Value Chain discovery...."
REACHR,ANALISTA DE SISTEMAS," Interfaces Big Data (futuro) . Conhecimento Ferramentas Big Data ( R, Python, Spark) (futuro). Recurso 1 Desenvolvedor ‘ Atividades ...."
REACHR,ANALISTA DE SISTEMAS SAS - 19685, Desejável que o profissional possua conhecimento ou experiência com Big data. Profissional especialista em SAS para manutenção de legado técnico....
Cisco,Sales Business Development Manager - LATAM," People, processes, data, and things. Today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, IT, and big data..."
SimilarWeb,Customer Education Executive - Spanish Speaker - POA/SPO, Work at the forefront of marketing technology and big data - where the product is constantly evolving and getting better and better with each new iteration....
3M,Analista de Inteligência de Vendas - Negócios Industriais, Conduzir projetos de melhorias e integração de Big Data e Design de ambientes analíticos. Como Analista de Inteligência de Vendas você será elemento chave para...
REACHR,GERENTE COMERCIAL - HUNTER," Uptodate em relação à novas tecnologias (BIG DATA, Arquitetura, IA, Machine Learning, DevOps, etc ) e principalmente agile ( Lean, Srum, Modelos de trabalho..."
-,Analista de Sistemas, Analista de Sistemas Big Data; Experiência na arquitetura de ambientes Big Data. Liderança em time de análise e desenvolvimento para ambientes Big Data....
HPROJEKT,Cientista de Dados, Venha desenvolver e aplicar o estado da arte em big data analytics para gerar actionable insights. Conhecimento de princípios de computação paralela e...
Synoro Negócios Inovadores,Analista de BI - Experiência em SAS CAMPAIGN," A TDW Consulting é a evolução da TDW BI, reconhecida empresa no mercado brasileiro com mais de 12 anos de experiência na implementação de projetos de data..."
amdocs,Technical & Business Operations Specialist @ São Carlos," From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are..."
Riot Games,Esports Business Development Manager," You're able to convert large amount of information and data into clear, professional presentations; You have the ability to see the big picture and utilize your..."
"THE GRID, now and future community",Jr Back-end Developer," We believe in self management, entrepreneurial mindset and creating passion to achieve big new challenges everyday...."
Criteo,Junior Digital Designer, Join us and be part of something big. Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities....
-,Desenvolvedor Full Stack," Experiência com Framework PHP, Banco de dados, Big Data / Data Warehouse e BaaS. Atuar com arquitetura e ambiente distribuído na nuvem, 10k + requisições por..."
CAPCO,Integration Lead, Knowledge on both Big Data and traditional repositories. Experience in analyzing data to draw business-relevant conclusions....
-,Analista Sênior," Analista Big Data - Sênior; Liderança técnica, com arquitetura Hadoop e Big Data-ETL. Gerenciamento de todas as atividades centradas na obtenção de dados e..."
