company,job,summary
Equifax,Pre-Sales Analytics - Lead Data Scientist, Experience building logistic and linear regression solutions as well as knowledge of machine learning and other alternative methodologies preferred....
IHG Corporate,Principal Integration Architect," Big Data Data Design Principles and Best Practices Reporting and Analytics Design Patterns Data Platforms knowledge for Data Residency decisions (Teradata,..."
Equifax,"Director, Global Security Risk Reporting"," Experience with Big data, statistical modeling, datamining and machine learning (R, Python, SAS, etc.). The Director, Global Security Risk Reporting is a..."
Diverse Lynx,Data Scientist with Energy Industry Experience," Python, R,SQL, NLP, Excel, Machine learning, Statistical Modelling, Java. Data Scientist with Energy Industry Experience...."
Exabeam,Senior Software Engineer," Opportunity to work with the latest technologies in distributed systems, machine learning and high-volume data processing...."
Micro Focus,Software Sales Account Executive - IT Operations Mgt Software - Southeast US," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. Sales Account Executive, IT Operations Management...."
Georgia Tech Research Institute,Software Engineer - CIPHER," These systems will work with very large data sets, integrate expert systems and machine learning techniques and participate in internal R&amp;D (IRAD) associated..."
KPMG,"Sr. Associate, ML Pipelines for AI Consultant"," Modeling (regression, machine learning, feature selection, dimension reduction, validation); Strong knowledge in design and building of machine learning..."
Axius Technologies,DATA SCIENTIST, Develop statistical approach for generating insights from structured and unstructured customer product data - Develop and deploy machine learning /statistical...
Equifax,Security Architect," Use machine learning or advanced techniques to identify security risks. Global Security, Build Team...."
Honeywell,Principal Video Architect," Familiarity with various video analytics and machine learning/ AI platforms, e.g. GPUs, embedded, and cloud based services...."
Emory University,"Assistant Professor -RT - Streaming Clinical Informatics, Data Science"," Bioinformatics software development, data warehousing and data mining, massive scale database searches, cloud computing, machine learning, signal &amp; image..."
Verizon,Principal Data Scientist, Deep technical expertise in machine learning and statistical modeling. 8+ years of experience in practicing machine learning and data science in business....
SunTrust,"Managing Director, Data Scientist"," Execution of this role will require an understanding of data modeling, statistical modeling, machine learning, data lineage and governance, as well as an..."
Feedzai,Senior Software Engineer," The world's largest banks, payment providers and retailers use Feedzai's machine learning technology to manage risks associated with banking and shopping,..."
Capgemini,"Data Scientist - Consultant Level - Orlando, Florida - we will assist with relocation", Expertise in machine learning algorithms and experience using the following ML techniques:. Design and build scalable machine learning models to meet the needs...
Amtex Enterprises,Data Scientist," Data Analytics, Machine Learning nano degree. Proven track record of delivering projects utilizing Machine Learning and/or Statistical Learning...."
Capgemini,Manager - Data Scientist ! Orlando!, Expertise in machine learning algorithms and experience using the following ML techniques:. Design and build scalable machine learning models to meet the needs...
"Anthem, Inc.",Data Scientist or Data Scientist Lead PS10268," Requires MA/MS in Statistics, Computer Science, Mathematics, Machine Learning, Econometrics, Physics, Biostatistics or related Quantitative disciplines...."
Accenture,FY19Q1 SE Innovation Hub Consultant, Minimum 1 year of knowledge of machine learning. Work closely with Georgia Institute of Technology faculty and researchers in such domains as Artificial...
Delta Global Staffing,Engineering Data Scientist, Experience in applying machine learning techniques and metrics with focus on Natural Language Processing in real world applications....
Georgia Tech Research Institute,Senior FPGA Hardware Researcher - CIPHER," High-speed networking, wireless communications, radar applications, image processing, machine learning. Georgia Tech Research Institutes's (GTRI) Trusted..."
KPMG,Director - ML Pipelines for AI Consultant, Minimum of two years of training specific to machine learning and/or artificial intelligence. Strong knowledge in design and building of machine learning...
KPMG,Manager Big Data Architect," Bachelor's degree in a technical or quantitative field from an accredited college/university with working knowledge of topics such as computer science,..."
Microsoft,Cloud Solution Architect - Advanced Analytics & AI," We are always learning. Business Intelligence, Big Data, Data Governance, Data Science, Machine Learning, Artificial Intelligence...."
AnswerRocket,Senior Software Developer/Engineer," Our software uses natural language data discovery and machine learning algorithms to enable business leaders to make better, faster decisions...."
Georgia Tech Research Institute,Senior Algorithm Developer - SEAL, O Machine Learning. The Georgia Tech Research Institute (GTRI) is looking for an Algorithm Developer who can think outside of the box and doesn’t want to do the...
KPMG,"Senior Associate, Data Scientist (NLP/AI)"," Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Machine learning (ML), natural language (NLP), artificial..."
TSYS,"Java Product Engineer, Digital Innovation Team (or Above)"," Experience designing and developing large distributed, mobile, machine learning, responsive web or API software systems...."
KPMG,Senior Associate - Cognitive Data Scientist Natural Language Processing," Experience in Artificial Intelligence, Machine Learning, Natural Language Processing, Cognitive Science or other related areas...."
Equifax,Network Security Architect, Use machine learning or advanced techniques to identify security risks. Network Security Architect....
KPMG,"Manager, Data Scientist"," Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Perform machine learning, natural language, and statistical..."
Micro Focus,"Sr. Software Engineer, Security - Fortify"," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
Verizon,Principal Big Data Engineer," Keep abreast of data science and machine learning tools and methodology and technology, industry trends and competitive landscape to identify new tools,..."
Newell Brands,"Sr. Manager , Data Science Forecasting", Develop and implement forecast algorithms leveraging time series and machine learning methods to improve forecast accuracy for Demand Planning and Financial...
KPMG,Manager - Cognitive Data Scientist Natural Language Processing," Experience in Artificial Intelligence, Machine Learning, Natural Language Processing, Cognitive Science or other related areas...."
Amazon.com,"Principal Solutions Architect, Database & Analytics"," Experience with Statistics, Machine Learning and Predictive Modelling. Amazon Web Services (AWS) is seeking a Solutions Architect to work with our customers and..."
KPMG,"Sr Associate, Data Science, KPMG Tax Ignition"," Define and develop new Tax solutions leveraging approaches such as Natural Language Processing (NLP), Linguistics, Advanced Semantic Design, Visualization,..."
Georgia Tech Research Institute,Branch Head for FPGA Hardware Research and Development - CIPHER," High-speed networking, wireless communications, radar applications, image processing, machine learning. Georgia Tech Research Institutes's (GTRI) Trusted..."
AXIS Insurance,"Senior Application Delivery Lead - Risk, Pricing & Modelling"," Experience developing projects related to multi-tier, web, console applications, Windows Services, and Windows Forms using software technologies like Microsoft..."
KPMG,"Director, Data Scientist"," Statistics, data mining, machine learning, statistics, operations research, econometrics, natural language processing, and/or information retrieval...."
GEORGIA-PACIFIC,"Sr. Analyst/Manager, Consumer Promotion and Media Analytics, GP Consumer Business"," Experience with cognitive computing, artificial intelligence, machine learning, data mining and/or predictive analytics. Who is Georgia-Pacific?..."
GEORGIA-PACIFIC,Manager - Decision Analytics, Experience with machine learning techniques – supervised and unsupervised. Who is Georgia-Pacific?Watch to find out!...
Micro Focus,Sr. Security Software Engineer - Fortify Webinspect," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. If you have a drive for learning and an interest in..."
Accenture,Data Scientist Manager (Resources)," Successfully develop, conceptualize and test various statistical and machine learning models. Experience leading or collaborating with a team of data scientists..."
Accenture,Artificial Intelligence Consultant," Basic understanding of Machine Learning techniques &amp; industry applications. Learning takes place both on the job and through formal training conducted online,..."
Micro Focus,"UI Software Engineer, Security - Fortify"," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
Verizon,Senior Manager – Big Data Engineering," What you’ll be doing... As our Senior Manager – Big Data Engineering (Core Services), you will manage a team of Big Data Platform Engineers. You will provide..."
Neudesic LLC,Solution Architect - Digital Platform," Agile, SaFE, Azure PaaS(App Service, Service Fabric, Functions, Logic Apps, SQLDB, DocumentDB, SQL Data Warehouse, Table Storage, Redis Cache, AzureAD,..."
Travelport,Lead Architect - Data Platform," Act as a thought leader in emerging field of data science, AI and Machine Learning; This role also has the responsibility to build technology standards and..."
Reed Business Information,Senior Architect - Diio / Alpharetta," Machine Learning using TensorFlow, Spark MLlib, Scikit-learn. Senior Architect – Alpharetta, GA...."
KPMG,"Manager, Data Science, KPMG Tax Ignition"," Minimum of five years of relevant Analytics, Cognitive / AI, Machine Learning industry experience. Define and develop new Tax solutions leveraging approaches..."
KPMG,"Director, NLP Data Scientist"," Develop innovative data science solutions for Fortune 500 clients that utilize natural language processing, optimization, machine learning, econometric and/or..."
Accenture,FY19Q1 SE Innovation Hub Manager," Work closely with Georgia Institute of Technology faculty and researchers in such domains as Artificial Intelligence, Machine Learning, Advanced Analytics,..."
Capgemini,"Data Scientist - Senior Consultant - Orlando, Florida", Expertise in machine learning algorithms and experience using the following ML techniques:. Design and build scalable machine learning models to meet the needs...
Blue Streak Partners,"Cloud Security Architect - AI technology platforms, Azure Machine Learning"," Cloud Security Architect - AI technology platforms, Azure Machine Learning. Immediate opportunity for Cloud Security Architect - AI technology platforms, Azure..."
Cox Communications,Sr Principal Data Analyst(AI/ML)," Engineering, Statistics, Information Sciences, Machine Learning, AI, NLP, etc.). Expertise in machine learning and deep learning and Big data frameworks..."
KPMG,"Director, Data Scientist -- Financial Services/Insurance"," Statistics, data mining, machine learning, statistics, operations research, econometrics, natural language processing, and/or information retrieval and a..."
Capgemini,Data Science - Senior Manager - Atlanta, Expertise in machine learning algorithms and experience using the following ML techniques:. Design and build scalable machine learning models to meet the needs...
KPMG,"Senior Associate, Data Scientist/Statistics -- Financial Services"," Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Perform machine learning, natural language, and statistical..."
ThoughtWorks in partnership with Indeed Prime,Senior Software Developer, Helping our clients become data-driven businesses by making real-time data available and using machine learning for competitive advantage....
GEORGIA-PACIFIC,Analyst - Sr. Analyst - Manager Consumer eCommerce & DTC Analytics," Experience with cognitive computing, artificial intelligence, machine learning, data mining and/or predictive analytics. Who is Georgia-Pacific?..."
The Home Depot,"Senior Manager, Online Search Product Management"," Proficiency in using Machine Learning and data mining techniques. Experience in search, data science / machine learning, and API-heavy products a plus...."
KPMG,"Manager, Data Scientist (ML/NLP) -- Financial Services"," Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Perform machine learning (ML), natural language (NLP), and..."
"Anthem, Inc.",Data Science Solutions Lead(Data Engineer)-PS10274," Including optimization techniques, with knowledge of NoSQL concepts•Solid experience with unix and shell scripting•Experience in defining project solution..."
Micro Focus,"Sr. UI Software Engineer, Security - Fortify"," DevOps | IT Operations| Cloud | Security | Info Governance | Big Data, Machine Learning, &amp; Analytics. At Micro Focus, everything we do is based on a simple idea..."
ThoughtWorks in partnership with Indeed Prime,Senior Developer," Using continuous delivery practices to improve software delivery speed Working in collaborative, product-focused teams to build innovative customer experiences..."
Accenture,Growth and Strategy Analytic Senior Manager [Southeast]," Minimum of 5 years experience with evolving approaches and technologies such as Big Data, Artificial Intelligence, Machine Learning, Cognitive Systems, OR..."
Equifax,Senior Data Scientist - Fraud Risk Analytics," Broad knowledge of Machine Learning, Algorithm design and Software Engineering. Master's degree or higher in Machine Learning, Computer Science, Engineering,..."
KPMG,"Azure Data Scientist, Senior Associate"," R, Azure Machine Learning) packages as well as proficiency in programming languages (e.g. Statistics, data mining, machine learning, statistics, operations..."
KPMG,"Azure Data Scientist, Manager"," R, Azure Machine Learning) packages as well as proficiency in programming languages (e.g. Statistics, data mining, machine learning, statistics, operations..."
KPMG,"Sr. Manager, Full Stack Development, KPMG Tax Ignition"," Knowledge of Machine Learning and/or Big Data tools (Spark, Hive, Pig, etc.), statistical programming background on one or more languages:...."
Trianz,"Product Engineer- with AWS DevOps, Java Spring, Microservices"," Experience designing and developing large distributed, mobile, machine learning, responsive web or API software systems...."
Kollasoft Inc,Machine Learning Engineer, This person will be building out a brand new Machine Learning team. This person needs to be a big picture thinker that is driven to bring the company to higher...
XiByte,Call Center Sales Representative," Using artificial intelligent systems, and machine learning technology, our engineers focus on the consumer physiological compatibility when designing user..."
Matrix Resources,Senior Data Scientist," Data Analytics, Machine Learning nanodegree. Proven track record of delivering projects utilizing Machine Learning and/or Statistical Learning...."
Emory University,Assistant Professor -TT - Signal Processing & Machine Learning," Bioinformatics software development, data warehousing and data mining, massive scale database searches, cloud computing, machine learning, signal &amp; image..."
SecureAuth,Threat Research," As part of the Core Security team, you'll have access to some of the newest innovations in big data mining and machine learning, and be able to work side-by..."
IMdPACT 's client,Data Scientist, Our client has a commanding presence in Europe and is now building a core team in the USA – you will be among the early few in the US Team to work on cutting...
XiByte,Cloud AI Research Scientist," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
XiByte,Front End Software Engineer," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
Satoshi Capital,Quantitative Developer," Experience in Python, Machine Learning.*. Experience with Machine Learning applications using scikit-learn, Keras, and TensorFlow...."
Visionaire Partners,Data Scientist - Machine Learning, Data Scientist - Machine Learning (2 days telecommute!)*. Experience with machine learning techniques and algorithms (preferred:....
iStaff Inc,Data Analyst," Experience in data mining, machine learning, statistics, or building models from large datasets. Our client, a leading big data company, is looking to add a..."
Loyal,Communications Specialist," We are builders, entrepreneurs, innovators, healthcare executives, data scientists, marketers, machine learning engineers, and partners with one mission - to..."
"DecisionIQ, Inc.",Engineering Data Scientist for IoT/AI platform," Computing and intelligence tools such as Machine Learning, Data Mining, and Artificial Intelligence. They will determine and extract the relevant features in..."
Orion Talent,Field Technician, The combination of vibration and ultrasonic sensors with powerful machine learning algorithms enables our technology to detect malfunctions before they occur....
h2o.ai,Sales Development Representative (Atlanta/Charlotte)," Founded in 2012, H2O.ai was one of the first companies to create an enterprise machine learning platform and continues to lead in this space...."
NIIT Technologies,Business Transformation Head," Machine learning, data science). Technologies, it’s all about how innovatively you accomplish your tasks and how...."
Cardinal Solutions,Data Scientist," Perform machine learning, natural language, and statistical analysis, such as classification, regression, recommendation, sentiment analysis, and deep learning...."
h2o.ai,Inside Sales Representative (Charlotte/Atlanta)," Founded in 2012, H2O.ai was one of the first companies to create an enterprise machine learning platform and continues to lead in this space...."
StrategyWise,Data Scientist," Applying business-relevant statistical, machine learning, or deep learning approaches to solve business challenges...."
Guardian Analytics Inc.,Events Execution & Field Marketing Manager, Guardian Analytics is the pioneer and leading provider of behavioral analytics and machine learning solutions for detecting banking and B2B vendor portal fraud....
Moxie,"Consultant, Data Strategy"," Lead DMP, DSP, SSP, Ad Serving, Cross Device Identity, Machine Learning, and developing technological integrations across teams with holistic view of consumer..."
Matrix Resources,Senior Big Data Analytics Software Developer," Experience creating models utilizing Machine Learning and/or Statistics. Using object-oriented Scala/Java and Apache Spark clean and transform features, perform..."
Loyal,Front End Engineer," We are builders, entrepreneurs, innovators, healthcare executives, data scientists, marketers, machine learning engineers, and partners with one mission - to..."
Aquesst,Machine Learning Engineer, Machine Learning Engineer. AI / Machine Learning experience is a plus; Machine learning algorithms - leverage Python ML frameworks where needed....
Amobee,UI Engineer," You’ll work with people who are as passionate about front-end work as you are, along with leading experts in distributed computing, data-mining, and machine..."
Moxie,Lead Decision Scientist," Expertise in machine learning algorithms and experience using the following ML techniques:. Leading the use of modeling, algorithms, and clustering to transform..."
Anaconda,Field Sales Executive," Anaconda is seeking people who want to play a role in shaping the future of enterprise AI, machine learning, and data science...."
Hired²,Continuous Improvement and Automation Manager, Fundamental understanding of machine learning and automation. Continuous Improvement and Automation Manager*....
"Veloxiti, Inc.",Software Engineer," Experience in the broad field of artificial intelligence is a plus, particularly intelligent systems, natural language processing, and machine learning...."
Pythian,Google Cloud Solutions Architect," Prior experience working as/with Machine Learning Engineers, Data Engineers, or Data Scientists. Google Cloud Solutions Architect (Pre Sales)*...."
Acquired Insights Inc.,Vice President Business Development," Acquired Insights has developed a secure Closed-Loop AI System that makes Artificial Intelligence, Machine Learning and Predictive Analytics accessible and..."
"Omni Directs, National Recruiting Services",Director Product- Ecommerce," Experience with machine learning, pricing strategies and user experience design a plus. They will also have previous experience with machine learning, pricing..."
iTEK Solutions,Java Fullstack Developer (No OPT)," Experience designing and developing large distributed, mobile, machine learning, responsive web or API software systems...."
Sumo Logic,Enterprise Account Executive," We imagined a world of Yottabyte-scale machine data, where machine learning algorithms and advanced analytics could make sense of it all...."
Applied Resource Group,Senior Data Scientist," 1-3 years of practical experience with data mining and analytics, database structure and ETL, predictive modeling, machine learning, and statistical programming..."
Pindrop,Test Automation Engineer - Passport," We're all learning something new at Pindrop. Pindrop's cloud-based Passport product is dedicated to helping call centers establish security, identity, and trust..."
Guardian Analytics Inc.,Senior Account Manager, This individual will carry a personal sales quota to provide behavioral analytics and machine learning solutions for AML and fraud detection to top financial...
CONA Services LLC,Solutions Architect – Service & Delivery Solutions," A demonstrated interest in IoT, AI, and Machine Learning will provide further value. If you’ve researched us, you know that CONA Services LLC is a young company..."
Hortonworks,Sr. Consultant, Demonstrable experience implementing machine learning algorithms using R or Tensorflow. Hortonworks is seeking an experienced Sr....
SCRAM Systems,Software Developer, AI and Deep Learning based Big Data solutions. We want people who want to learn and design the next generation of:....
Prestige Staffing,Director of Data Science," Experience with machine learning. Our client is a successful data analytics company headquartered in Duluth, GA...."
Six Vertical - a Salesforce Commerce Agency,Salesforce Developer (4+ years experience)," We're solving complex business challenges with artificial intelligence, machine learning, natural language processing and predictive analytics...."
XiByte,"Partner Marketing Manager, Analytics, AI and ML"," Web application development, Unix/Linux environments, mobile application development, distributed and parallel systems, machine learning, information retrieval,..."
General Assembly,Data Science Instructor," You are on top of industry trends in big data, machine learning, deep learning, and AI. Ability to build and apply statistical models in python using machine..."
Amobee,Sr UI Engineer," You’ll work with people who are as passionate about front-end work as you are, along with leading experts in distributed computing, data-mining, and machine..."
ABC,Software Engineer/ Data Science, Some knowledge of Data Science/ Machine Learning technologies. SQL....
"Advanced Recruiting Partners, LLC",Senior Biostatistician," Identifies opportunities for innovation by applying data science and analytic methodologies, including machine learning and artificial intelligence, to research..."
Oversight Systems,Client Engagement Manager," Powered by Artificial Intelligence and machine learning technologies, our automated risk management and compliance monitoring platform detects and mitigates..."
General Assembly,Part-Time Data Science Instructor," In this 10-week course, students will receive a practical introduction to the interdisciplinary ﬁeld of data science and machine learning, which is at the..."
Trianz Inc,PRODUCT ENGINEER - In Person Discussion," Experience designing and developing large distributed, mobile, machine learning, responsive web or API software systems...."
Oversight Systems,Sales Account Executive," Powered by Artificial Intelligence and machine learning technologies, our automated risk management and compliance monitoring platform detects and mitigates..."
Pindrop,Software Architect," Pindrop's new cloud-based Authentication product is dedicated to helping call centers establish security, identity, and trust on every voice interaction using..."
Lucidworks,Enterprise Sales Manager -Atlanta," 8+ years in a field sales role selling to line of business &amp; IT executives in larger Fortune 2000 Enterprise Accounts ideally involving machine learning, search..."
Hortonworks,"Business Strategy, Sr. Manager"," Experience in the Software and/or Business Impact of Analytics, Big Data, Machine Learning/AI, Cloud is a plus. Business Strategy, Leadership Opportunity...."
TechTalent Squared,PHP Developer, Enthusiasm and interest in exploring and studying machine learning. Collaborating with the team on machine learning solutions to positively impact the business...
Endava,Senior Architect - Payments," Solutions, Master Data Management, Machine Learning, Big Data, Data Visualization, Augmented Reality, Internet of things, etc. Consider a new opportunity...."
Prominds Business Consulting INC,AWS Architect," Work across the web stack and get the opportunity to work on our Web, Platform, Data and Machine Learning teams. Senior Software Engineer/ Architect– AWS*...."
h2o.ai,Sr. Account Executive," H2O is a distributed machine learning platform designed for big data with APIs are available in R, Python, Scala, Java and REST/JSON...."
Amobee,Lead UI Engineer," You’ll work with people who are as passionate about front-end work as you are, along with leading experts in distributed computing, data-mining, and machine..."
Springbot,Senior Software Engineer (Backend)," This job can stuff your resume with the latest buzzwords like big data, machine learning, agile development and cookie pool, but that’s the least important..."
Carvana,Engineering Team Lead," Vehicle Imagery, Website Integration, Machine Learning technology and mobile (native iOS and Android). Pushing toward microservices architecture, experimenting..."
Sogeti USA,Full Stack Java Developer," AI, text analytics, machine learning, chatbots. Custom Java Microservices development on AWS platform...."
CHASE Professionals,Full Stack Developer," Exposure to popular APIs (Azure Machine Learning, Google APIs etc). Experience of Object Oriented Programming Concepts, Data Structures, Data Mining, Machine..."
CONA Services LLC,SAP Solutions Architect – Warehouse Solutions," A demonstrated interest in IoT, AI, AR/VR and Machine Learning will provide further value. If you’ve researched us, you know that CONA Services LLC is a young..."
KORE1 Technologies,Threat Researcher (Data & Web)," As part of the security team, you'll have access to some of the newest innovations in big data mining and machine learning, and be able to work side-by-side the..."
ENGAGEcx,Product Manager – Big Data & Analytics," Domain expertise in Machine Learning, Statistics, Information Retrieval, or Graph Analysis is a plus. You are hyper-analytical, and passionate about testing and..."
Emory University,Clinical Research Post Doctoral Fellowship Position (Transplant)," This 2-year NIH funded fellowship provides formal and informal training in methods and practical experience utilized in clinical and health services research,..."
Algorithmia,Senior Software Engineer (Platform & Product)," Already trusted by over 60k developers and major enterprise customers, Algorithmia makes scalable Machine Learning fast, simple, and cost-effective for everyone..."
Resolution Technologies,Cloud Architect (DevOps), 1+ years – machine learning for operational insight into machine data. What will you be doing?*....
iStaff Inc,"UI Engineers (Staff, Senior, Lead)"," You will work in a culture that promotes innovation, freedom, growth, and humor with people who are as passionate about front-end work as you are, along with..."
Trianz Inc,Java Full Stack Developer with Microservices/Dockers," Experience designing and developing large distributed, mobile, machine learning, responsive web or API software systems...."
HUNTER Technical Resources,Sr. Java Developer," Sr. Java Developer Our client is seeking a Sr. Java developer to lead in the design if new products and APIs. If you've got the skills, the job is one where..."
