company,job,summary
Workbridge Associates,Data Scientist - First Data Science Hire!, Workforce collaboration and data analytics platform startup in SoMa is hiring their first data science hire. Passion for data and people!...
Slack,Senior Data Engineer," Hands-on experience with Big Data technologies (e.g Hadoop, Hive, Spark). Ability to work on multiple areas like Data pipeline ETL, Data modeling &amp; design,..."
Dropbox,"Head of Data Science, Growth", Query and process big data:. The Revenue Data Science team will deliver analytics and tools to drive revenue by combining the rich internal data across 500M+...
Twitter,Machine Learning Research Engineer," Experience with large-scale systems and data, e.g. Hadoop, distributed systems. We operate at scale whilst ensuring fair and ethical use of our models and data...."
Google,"Sales Engineer, Google Cloud"," Experience with Big Data, PaaS, and IaaS technologies. Experience in and understanding of data and information management - especially as it relates to big data..."
Harnham,Sr. Principle Big Data Engineer, Principal Big Data Engineer- Bay Area. Currently doing data ingestion with raw complex data. Be the owner of data transformation and delivery of raw complex...
Snowflake Computing,Senior University Recruiter," Snowflake Computing, the cloud data warehousing company, has reinvented the data warehouse for the cloud and today’s data...."
Summit Public Schools,Manager of Tours," You are data driven and have the ability to collect, evaluate, and utilize data in meaningful ways. You are positive and resilient in the face of big challenges..."
"Williams-Sonoma, Inc.",Temporary Assistant Digital Email Designer - Pottery Barn Teen," We've seen some big changes since our first brick-and-mortar store opened more than half of a century ago. Temporary, Assistant Digital Email Designer - Pottery..."
Zignal Labs,Senior Solution Consultant," With unparalleled expertise in big data, machine learning and media measurement, Zignal empowers communications teams to confidently navigate an unpredictable..."
Kelvin,Staff Accountant," Manage all day-to-day accounting tasks with precision, no matter how small or big the task. Our team consists of leading domain experts, data scientists and..."
"Williams-Sonoma, Inc.",Design Studio Specialist - Pottery Barn Teen," Effectively translates data into actionable insights, strategies and financial plans. We've seen some big changes since our first brick-and-mortar store opened..."
Optimizely,Distributed Systems Engineer," Hands-on development and deployment experience with Open Data platforms like Apache Hadoop, HBase or Spark would be a big plus...."
King.com,Senior Data Scientist," Working alongside other highly skilled Data Scientists and Business Analysts, you'll be strategic in outlook and highly analytical in delivery with..."
Callisto Media,Sales Coordinator," Harness the power of big data to produce timely content that enables consumers to lead richer, healthier, more fulfilled lives...."
Cisco Meraki,"HR Business Partner, Sales", You also take data seriously and seek information to help direct your decision making. Assist with the collection and analysis of employee data to help drive...
Uber,Sr. Data Scientist - Experimentation," Experience with big data using technologies like Hadoop, Hive, and Spark. Experience with a variety of relevant data manipulation languages (Python, R, SQL)...."
Chime,"Back-End Engineer, Growth", We take risks and we let data guide the way. We’re not afraid to tackle big challenges and we look at problems as opportunities to overcome obstacles....
Fanatics Inc.,Data Engineer," You will collaborate closely with data scientists and cross functional business units to develop data pipelines, infrastructure and applications in the..."
Check Point Software Technologies Ltd.,Public Relations Manager," Knowledge of the Network Security and Security Software markets are a big plus. Proven skills with Gartner Magic Quadrants, Forrester Waves, market share..."
City & County of San Francisco,Technology Expert I - Data Architect," Work with Enterprise Architect to scope the requirements to build/extend large-scale data hubs, data ingestion, feature extraction, model development and risk..."
Restoration Hardware,Financial Reporting Analyst," Provide business clients with detailed, actionable reports documenting the findings from, data processing, and data analysis...."
